Time_[s],Eta_[m],F_-20m_[N],M_-20m_[Nm],F_sb_[N],M_sb_[Nm],GX_[m],GV_[m/s],GA_[m/s^2],GF_[N]
28.18,52.450123,-254784.6,5894472.0,-905228.8999999999,-11342958.0,-0.0012789142,-0.011506967,-0.66568494,-363854.94
28.199999,52.43025,-274992.52,5671162.6,-933615.36,-12375875.0,-0.0016410376000000001,-0.024815025,-0.6630444999999999,-371259.72
28.22,52.410374,-301139.07,5034206.0,-969327.45,-13973071.000000002,-0.002269896,-0.037866678,-0.63974917,-374685.47
28.24,52.3905,-342792.1,4251873.0,-1031071.4,-16335391.000000002,-0.0031531241,-0.050430536,-0.6147929,-383430.75
28.26,52.370625,-387414.46,3088865.2,-1094515.9000000001,-19166348.0,-0.0042818896,-0.062275205,-0.5677337,-386962.9
28.279999,52.35075,-448038.17999999993,1801463.4000000001,-1175358.5,-22681135.0,-0.0056367614,-0.07317556,-0.52037644,-395814.6
28.3,52.32922,-509816.64999999997,179846.59,-1261826.3,-26607176.0,-0.007200075,-0.08293772,-0.45449359999999994,-400368.1
28.32,52.30934,-585204.5,-1632107.8,-1353657.2000000002,-30934906.000000004,-0.008945334000000001,-0.0913303,-0.38362804,-406815.34
28.34,52.289467,-661417.2,-3589438.2,-1455691.8,-35712150.0,-0.010844273500000001,-0.09818445,-0.30045468,-410730.53
28.359999,52.269591999999996,-746372.8999999999,-5650180.7,-1559034.3,-40747617.0,-0.012861566999999999,-0.10338134,-0.21881448,-418326.78
28.38,52.249718,-835700.1,-7823326.699999999,-1676897.2000000002,-46017405.99999999,-0.014967183,-0.10690848,-0.13329881,-426072.0
28.4,52.229843,-922140.4400000001,-10023450.0,-1794891.0,-51483258.0,-0.017127559,-0.10865954,-0.041182097,-431774.53
28.42,52.20997,-1013942.1,-12286520.0,-1902419.5999999999,-56858254.0,-0.019302066,-0.10856573,0.050168052000000005,-438264.34
28.439999,52.190094,-1103516.7,-14558582.0,-2014657.5,-62199773.0,-0.021457141000000002,-0.10663331,0.14266807,-443711.53
28.46,52.17022,-1186657.8,-16706250.0,-2134090.0,-67517380.0,-0.023555692000000003,-0.102881044,0.23205920000000002,-449328.94
28.48,52.140404,-1272768.3,-18768490.0,-2234947.3,-72490690.0,-0.02556062,-0.09740272,0.31476408,-456052.8
28.5,52.12053,-1351537.8,-20737810.0,-2334103.8,-77157940.0,-0.027440129,-0.09032969,0.39154932,-462734.12
28.519999,52.100654999999996,-1420657.2000000002,-22462840.0,-2433522.0,-81543055.0,-0.02916419,-0.08176201,0.46416098,-467734.47
28.539998999999998,52.08078,-1487467.0,-24024507.999999996,-2515411.0999999996,-85402150.0,-0.030702773,-0.07187477,0.52276134,-475309.44
28.56,52.049313,-1541904.7,-25440799.0,-2579248.3000000003,-88658700.0,-0.03203115,-0.06081182,0.58165985,-477735.16
28.58,52.029438,-1590651.0,-26405977.000000004,-2655643.3000000003,-91599650.0,-0.033128116,-0.048829567000000004,0.61487806,-487416.7
28.599998,52.009563,-1625953.0,-27276732.000000004,-2707576.2,-93756340.0,-0.03397955,-0.036184408,0.6472446,-491629.72
28.619999,51.979748,-1656058.7,-27730846.0,-2747866.7,-95363100.0,-0.03457308,-0.023101487999999996,0.65925425,-499843.06
28.64,51.959872999999995,-1670822.9,-28012605.0,-2770235.8,-96242990.0,-0.034903407000000004,-0.009837206,0.6647054,-505013.62
28.66,51.94,-1675606.7,-28027592.0,-2783840.3,-96482090.0,-0.034966998,0.0034458365,0.661554,-508098.97
28.68,51.910187,-1673132.3,-27603455.0,-2797314.1999999997,-96219086.0,-0.03476739,0.01641619,0.6334888000000001,-517354.9
28.699999,51.890312,-1656636.0999999999,-27036938.0,-2782924.8,-95195734.0,-0.03431341,0.028823702000000003,0.6054236,-520504.06
28.72,51.8605,-1634613.5,-26173674.0,-2763825.9999999995,-93612880.0,-0.03361919,0.04048076,0.55849224,-527313.06
28.74,51.840626,-1600466.3,-25078110.0,-2730599.4,-91489664.0,-0.032700635,0.051155973,0.50708914,-530972.9
28.76,51.81081,-1558813.2,-23741248.0,-2691747.8000000003,-88869120.0,-0.0315807,0.06064922,0.44116372,-537079.7
28.779999,51.78928,-1510314.3,-22232037.0,-2639684.0,-85813400.0,-0.030284123,0.06877914,0.37051108,-541314.0
28.8,51.759468,-1458598.5,-20529488.0,-2586966.3,-82432510.0,-0.028839162,0.07537689,0.28831726,-547761.25
28.82,51.739594,-1398882.1,-18698050.0,-2527053.6999999997,-78779050.0,-0.027281147999999998,0.08029862,0.20271641,-553165.9
28.84,51.70978,-1336773.7,-16854623.0,-2459292.1999999997,-74838660.0,-0.02564011,0.083506815,0.11762663,-556357.6
28.859999,51.689907,-1272685.8,-14894295.0,-2390223.0,-70845670.0,-0.023951378,0.08494518,0.025893189,-561783.5
28.88,51.660090000000004,-1208020.5,-12932469.0,-2319060.3000000003,-66809640.0,-0.022253812999999997,0.08456369999999999,-0.06383864,-565932.75
28.9,51.63028,-1144592.4,-11020100.0,-2257054.7,-62878820.0,-0.020580979,0.08237488,-0.15442221,-571124.56
28.92,51.610405,-1081824.2,-9169179.0,-2190994.0,-59067547.0,-0.018969971999999998,0.07846001,-0.23644570000000004,-573529.0
28.939999,51.580593,-1029118.7,-7399188.5,-2132127.9999999995,-55466684.0,-0.017454352,0.07284410000000001,-0.32434627,-581146.56
28.96,51.550779999999996,-973031.3999999999,-5833024.4,-2072084.5,-52147960.0,-0.016067684,0.06565850000000001,-0.39308247,-582253.0
28.98,51.52925,-926759.4,-4407740.0,-2027608.0,-49264402.0,-0.014836465,0.05712834,-0.45883754,-585657.5
29.0,51.499435,-891127.5,-3148814.0000000005,-1989410.5,-46839914.00000001,-0.013790723000000001,0.047309894000000005,-0.52139854,-591870.7
29.019999,51.469623999999996,-858135.0,-2186634.8,-1955791.4000000001,-44864937.99999999,-0.012951656,0.0364158,-0.5661579999999999,-594147.44
29.039998999999998,51.44975,-833390.6,-1455258.7000000002,-1938131.5999999999,-43454242.0,-0.012338696000000001,0.024727471,-0.600739,-596764.7
